Lemma	Glosses
שְׁבִי	captive;captives;captivity;captured;prisoner;prisoners
שְׁבִיעִי	seventh;seventh_time
שְׁבִית	fortunes
שְׁבַח	praise;praised
שְׁבַט	tribes
שְׁבַנְיָהוּ	Shebaniah
שְׁבַק	leave;leave_~_alone;left
שְׁבַשׁ	perplexed
שְׁבָא	Sabeans;Sheba
שְׁבָאִי	Sabeans
שְׁבָבִים	pieces
שְׁבָט	Shebat
שְׁבָרִים	Shebarim
שְׁבוֹ	agate
שְׁבוּאֵל	Shebuel;Shubael
שְׁבוּל	path;roads
שְׁבוּעָה	curse;oath;oaths
שְׁגִיאָה	errors
שְׁגָגָה	accident;commits_an_error;error;mistake;no_intention;unintentional;unintentional_sin;unintentional_wrong
שְׁדֵיאוּר	Shedeur
שְׁדֵמָה	blighted;fields
שְׁדֵפָה	scorched
שְׁדַר	made_every_effort
שְׁוָא	Sheva
שְׁוָה	made
שְׁחִיטָה	slaughter
שְׁחִין	boil;boils;sores
שְׁחִית	destruction;pits
שְׁחֵלֶת	onycha
שְׁחַרְחֹר	dark
שְׁחַרְיָה	Shehariah
שְׁחַת	corrupt;corruption
שְׁחוֹר	soot
שְׁחוּת	pit
שְׁכֵן	caused_~_todwell;lived
שְׁכֶם	accord;back;backs;mountain_slope;Shechem;Shechem's;shoulder;shoulders
שְׁכַח	discover;discovered;find;found
שְׁכַנְיָהוּ	Shecaniah
שְׁכָבָה	emission;emission_of;layer
שְׁכֹבֶת	emission_of
שְׁכוֹל	forlorn;loss_of_children
שְׁלִי	private
שְׁלִישִׁי	a_third;one-third;one_third;third;third_time;three;three_times
שְׁלֵה	at_ease
שְׁלֵוָה	prosperity
שְׁלֵט	had_~_effect;made_~_ruler;overpowered;rank;rule
שְׁלֵם	brought_~_toan_end;deliver;finished
שְׁלַח	put_forth;send;sent
שְׁלָם	greetings;peace;prosperity
שְׁלֹמִי	Shelomi
שְׁלֹמִית	Shelomith;Shelomoth
שְׁלֹמֹה	Solomon;Solomon's
שְׁלֹמוֹת	Shelomoth
שְׁלֹשִׁים	30;thirtieth;thirty
שְׁלֻמִיאֵל	Shelumiel
שְׁלּוּחָה	shoots
שְׁמִטָּה	remission;remission_of_debts
שְׁמִידָע	Shemida
שְׁמִידָעִי	Shemidaites
שְׁמִינִי	eighth
שְׁמִינִית	sheminith
שְׁמִירָמוֹת	Shemiramoth
שְׁמַד	consumed
שְׁמַם	distressed
שְׁמַע	hear;heard;hears;obey;Shema
שְׁמַעְיָהוּ	Shemaiah
שְׁמַרְיָהוּ	Shemariah
שְׁמַשׁ	served;sun
שְׁמָמָה	desolate;desolate_place;desolation;despair;waste;wasteland
שְׁמָעָה	Shemaah
שְׁמֹנִים	80;eightieth;eighty
שְׁמֹנֶה	eight;eight_of;eighth
שְׁמֻרָה	closing
שְׁמוּאֵל	Samuel;Shemuel
שְׁמוּעָה	byword;message;news;report;reports;rumor
שְׁנִינָה	byword;ridicule;taunt
שְׁנַיִם	a_couple_of;both;double;pair;second;seven;twice;two;two_of
שְׁנָא	alter;change;changed;changes;different;disobeyed;grow_pale;harmed;turned_pale;violates
שְׁנָה	sleep;year;years
שְׁנָת	sleep
שְׁעַרְיָה	Sheariah
שְׁפִי	bare_heights;barren_height;barren_heights
שְׁפִיפֹן	viper
שְׁפֵל	humble;humbled;subdue
שְׁפֵלָה	foothills;lowland;shephelah
שְׁפַט	magistrates
שְׁפַטְיָהוּ	Shephatiah
שְׁפַל	lowliest
שְׁפַר	acceptable;pleased
שְׁפַרְפָּר	dawn
שְׁפַתַּיִם	double-pronged_hooks
שְׁפַתָּיִם	sheepfolds
שְׁפָם	Shepham
שְׁפוֹ	Shephi;Shepho
שְׁפוֹט	judgment
שְׁפוֹת	cheese
שְׁפוּפָם	Shephupham
שְׁפוּפָן	Shephuphan
שְׁקַעֲרוּרָה	spots
שְׁרִיקָה	piping
שְׁרִירוּת	stubborn;stubbornness
שְׁרֵקָה	derision;hissing;object_of_scorn;thing_to_be_hissed
שְׁרָא	began;dwells;gave_way;solve;unbound
שְׁרֹשִׁי	banishment
שְׁתִי	drunkenness;warp
שְׁתִיָּה	drinking
שְׁתָה	drank;drink;drinking
שִׁבְיָה	captives;captivity
שִׁבְעִים	70;seventy
שִׁבְעָה	seven;seven_times;Shibah
שִׁבְעָנָה	seven
שִׁבְעָתַיִם	seven_times;sevenfold
שִׁבָּרוֹן	breaking;destruction
שִׁבֹּלֶת	branches;ears;ears_of_grain;flood;grain;shibboleth
שִׁגָּיוֹן	shiggaion;shigionoth
שִׁגָּעוֹן	madman;madness
שִׁדָּה	woman;women
שִׁדָּפוֹן	blight
שִׁטְרַי	Shitrai
שִׁטִּים	Shittim
שִׁטָּה	acacia
שִׁיאוֹן	Shion
שִׁיבָה	fortunes;stayed
שִׁיזָא	Shiza
שִׁיחָה	pit;pits
שִׁיחוֹר	Nile;Shihor
שִׁילֹה	Shiloh
שִׁילֹנִי	Shilonite;Shilonites
שִׁימוֹן	Shimon
שִׁיר	hoot;men_singing;music;musical;sang;sing;singer;singers;singing;sings;song;songs;sung;women_singing
שִׁירָה	song
שִׁישַׁק	Shishak
שִׁישָׁא	Shisha
שִׁית	apply;appoint;appointed;attends;bring;consider!;demanded;demands;dressed;fixed_positions;garment;harbors;hold;join;laid;lay;leave_~_alone;made;make;make_~_turn;makes;perform;place;positioned;put;put_on;set;set_out;sets_up;she_attended;take;took;treat;turn
שִׁכְמִי	Shechemites
שִׁכְמָה	shoulder
שִׁכְּרוֹן	Shikkeron
שִׁכָּרוֹן	drunk;drunkenness
שִׁכֹּר	drunk;drunkard;drunkards;drunken
שִׁכֻּלִים	bereavement
שִׁלְחִי	Shilhi
שִׁלְחִים	Shilhim
שִׁלְטוֹן	officials;power;supreme
שִׁלְיָה	afterbirth
שִׁלְשָׁה	Shilshah
שִׁלְשֹׁם	before;formerly;past;previously
שִׁלֹחַ	Shiloah
שִׁלֹנִי	Shilonite
שִׁלֵּם	recompense;Shillem
שִׁלֵּמִי	Shillemites
שִׁלֵּשׁ	third;third_generation
שִׁלֻּמָה	punishment
שִׁלּוּחִים	dowry;had_sent_away;parting_gifts
שִׁלּוּם	bribe;retribution
שִׁלוֹ	Shiloh
שִׁמְאָה	Shimeah
שִׁמְאָם	Shimeam
שִׁמְעִי	Shimei;Shimeites
שִׁמְעָא	Shimea;Shimei
שִׁמְעָה	Shimeah
שִׁמְעָת	Shimeath
שִׁמְעָתִים	Shimeathites
שִׁמְעֹנִי	Simeon;Simeonites
שִׁמְעוֹן	Shimeon;Simeon
שִׁמְצָה	laughingstock
שִׁמְרִי	Shimri
שִׁמְרִית	Shimrith
שִׁמְרָת	Shimrath
שִׁמְרֹנִי	Shimronites
שִׁמְרוֹן	Shimron
שִׁמְשַׁי	Shimshai
שִׁמְשׁוֹן	Samson;Samson's
שִׁמָמָה	waste
שִׁמָּמוֹן	horror
שִׁמֻּר	vigil
שִׁנְאָב	Shinab
שִׁנְאָן	multitude
שִׁנְעָר	Shinar
שִׁפְחָה	female_servants;female_slave;female_slaves;female_~_servant;maid;maids;maidservant;maidservants;servant;servant_girl;servants;slave;slave_girl
שִׁפְטָן	Shiphtan
שִׁפְלָה	depths
שִׁפְלוּת	negligent
שִׁפְמִי	Shiphmite
שִׁפְעִי	Shiphi
שִׁפְעָה	company;flood;multitude;so_many
שִׁפְרָה	fair;Shiphrah
שִׁקְמָה	sycamore;sycamore_figs;sycamore_trees;sycamores
שִׁקֵּץ	abhorred;defile;detest;to_abhor;you_abhor
שִׁקֻּו	drink
שִׁקּוּי	drink;refreshment
שִׁקּוּץ	abominable_idols;abomination;abominations;detestable;detestable_idols;detestable_things;filth
שִׁרְיָה	javelin
שִׁרְיוֹן	armor;breastplate;breastplates;coat;coats_of_mail
שִׁשִּׁי	sixth
שִׁשִּׁים	60;sixty
שִׁשֵּׁא	drag_~_along
שִׁשָּׁה	one-sixth
שִׁתִּין	sixty
שֵׁאת	devastation
שֵׁבֶט	club;correction;rod;scepter;scepters;spears;staff;tribal;tribe;tribes
שֵׁגָל	queen;wives
שֵׁד	demons
שֵׁיזִב	deliver;delivers;rescue;rescued
שֵׁיצִי	completed
שֵׁכֶן	dwelling
שֵׁכָר	strong_drink
שֵׁלָה	Shelah
שֵׁלָנִי	Shelanites
שֵׁם	byword;fame;famous;honor;memorial;name;name's;name_of;named;names;names_of;renown;renowned;Shem;well-known;word
שֵׁמֶץ	faint;whisper
שֵׁמַע	fame;heard;hearing;news;report;rumor
שֵׁן	crag;ivory;prongs;Shen;teeth;tooth
שֵׁנִי	again;another;brim;following;furthermore;neither;next;other;second
שֵׁנָה	sleep
שֵׁפֶל	low_estate;low_place
שֵׁרֵֽבְיָה	Sherebiah
שֵׁרָה	bracelets
שֵׁשׁ	alabaster;fine_linen;fine_~_linen;marble;six;six_of;sixth
שֵׁשְׁבַּצַּר	Sheshbazzar
שֵׁשַׁי	Sheshai
שֵׁשַׁךְ	Sheshach
שֵׁשָׁן	Sheshan
שֵׁת	buttocks;hips;Seth;Sheth;six;sixth
שֵׁתָר	Shethar
שֶׁ	account_of;because;for;he;I;it;so_that;spite_of;that;what;when;where;which;who;whom;whose;X
שֶׁאֱרָה	Sheerah
שֶׁבְנָא	Shebna;Shebnah
שֶׁבֶר	breaks;broken;brokenness;collapse;crash;destruction;disaster;fissures;fracture;grain;injuries;injury;interpretation;ruin;shattering;Sheber;thrashing;wound
שֶׁבֶת	dwelling;loss_of_time;refrain;reign;seat;sits_still;spot
שֶׁבַע	seven;seven_of;seven_times;sevens;seventh;Sheba
שֶׁגֶר	calves;cattle;offspring;young
שֶׁוַע	cry
שֶׁטֶף	flood;overwhelming;rush;torrents_of_rain
שֶׁכֶם	Shechem
שֶׁל	me;us
שֶׁלֶג	snow;snows;snowy;soap
שֶׁלֶט	quivers;shields;small_shields
שֶׁלֶם	fellowship;fellowship_offering;fellowship_offerings;peace_offerings
שֶׁלֶמְיָהוּ	Shelemiah
שֶׁלֶף	Sheleph
שֶׁלֶשׁ	Shelesh
שֶׁלַח	shelah;Shelah;shoots;sword;weapon;weapons
שֶׁמְאֵבֶר	Shemeber
שֶׁמֶן	fat;fertility;oil;oils;ointment;olive;olive_oil;perfume;perfumes;rich;rich_food;wild_olive
שֶׁמֶר	aged_wine;dregs;Shemed;Shemer
שֶׁמֶשׁ	battlements;broad_daylight;sun
שֶׁמַע	Shema;sounding
שֶׁנְאַצַּר	Shenazzar
שֶׁנְהַבִּים	ivory
שֶׁסַע	cleft;dividing;division_of
שֶׁפֶט	acts_of_judgment;judgment;judgments
שֶׁפֶךְ	heap
שֶׁפֶר	beautiful;Shepher
שֶׁפַע	abundance
שֶׁצֶף	surge
שֶׁקֶט	quiet
שֶׁקֶל	shekel;shekels
שֶׁקֶף	frames
שֶׁקֶץ	detestable;vermin
שֶׁקֶר	deceit;deceitful;deception;deceptive;false;false_hope;falsehood;falsely;liar;lie;lies;lying;never;pretense;treacherously;vain;who_are_wrongfully;without_cause;wrongfully
שֶׁרֶץ	creature;creatures;insects;swarm;swarming;swarming_creature;swarming_creatures;swarming_things;swarms_of_~_creatures
שַׁאֲנָן	arrogance;at_ease;peaceful;undisturbed
שַׁאֲרָה	close_relatives
שַׁבְּלוּל	snail
שַׁבְּתַי	Shabbethai
שַׁבָּת	sabbath;Sabbath_of;sabbaths;weeks
שַׁבָּתוֹן	complete_rest;day_of_complete_rest;day_of_solemn_rest
שַׁד	breast;breasts
שַׁדְרַךְ	Shadrach
שַׁדַּי	Almighty
שַׁוְעָה	cry;cry_for_help
שַׁוְשָׁא	Shavsha
שַׁח	humble
שַׁחֲטָה	slaughter
שַׁחֲצִימָה	Shahazumah
שַׁחֲרַיִם	Shaharaim
שַׁחֲרוּת	prime_of_life
שַׁחֶפֶת	wasting_disease
שַׁחַל	fierce_lion;lion
שַׁחַף	sea_gull
שַׁחַץ	pride;proud
שַׁחַק	clouds;dust;skies;sky
שַׁחַר	charm_away;dawn;daybreak;morning
שַׁחַת	decay;destruction;hole;pit
שַׁי	gift;gifts
שַׁיִט	oars
שַׁיִשׁ	alabaster
שַׁיִת	thorns
שַׁכְלֵל	finished
שַׁכּוּל	bereaved;childless;robbed;robbed_of_~_cubs
שַׁל	irreverence
שַׁלְאֲנָן	secure
שַׁלְהֶבֶת	blazing;flame
שַׁלְוָה	complacency;ease;peace;quiet;secure;security
שַׁלְמַן	Shalman
שַׁלְמַנְאֶסֶר	Shalmaneser
שַׁלְמֹן	gifts
שַׁלְתִּיאֵל	Shealtiel
שַׁלָבִּים	frames
שַׁלִּיט	governor;has_power;lawful;official;powerful;ruled;ruler;rulers;rules;sovereign
שַׁלֶּטֶת	brazen
שַׁלֶּכֶת	felled;Shallecheth
שַׁלּוּם	Shallum
שַׁלּוּן	Shallun
שַׁמְגַּר	Shamgar
שַׁמְהוּת	Shamhuth
שַׁמְשְׁרַי	Shamsherai
שַׁמַּי	Shammai
שַׁמָּא	Shamma;Shammah
שַׁמָּה	appalling;desolate;desolation;desolations;destroyed;horror;object_of_horror;Shammah;waste
שַׁמּוֹת	Shammoth
שַׁמּוּעַ	Shammua
שַׁעֲטָה	stamping
שַׁעֲלִים	Shaalim
שַׁעֲרִירִיָּה	horrible
שַׁעֲרַיִם	Shaaraim
שַׁעֲרוּרָה	horrible
שַׁעֲשֻׁעִים	delight;delighting
שַׁעַטְנֵז	clothes;material
שַׁעַלְבִים	Shaalabbin;Shaalbim
שַׁעַלְבֹנִי	Shaalbonite
שַׁעַף	Shaaph
שַׁעַר	assembly;cities;city_gate;city_gates;entrance;gate;gates;gateway;times;towns
שַׁעַשְׁגַּז	Shaashgaz
שַׁפְרִיר	royal_canopy
שַׁפִּיר	beautiful
שַׁרְאֶצֶר	Sharezer
שַׁרְבִֿיט	scepter
שַׁרְשְׁרָה	chain;chains
שַׁרְשָׁה	chains
שָׁאַב	draw;draw_water;drawers;drawn;drew;drew_water
שָׁאַג	groan;he_will_roar;roar;roared;roaring;roars;to_roar
שָׁאַל	ask;ask_for;ask_~_for;asked;asked_for;asking;asking_for;asking_~_for;asks;beg;beg_for;borrow;borrowed;borrows;consult;consulted;consults;demanding;desire;desired;he_asked;him;I_will_request;inquire;inquired;interrogate;lent;looks;made;pray;question;questioned;requested;requesting;require;required;saluted;seek_counsel;sought;tell;to_ask;to_get_answer;you_greet
שָׁאַן	at_ease;be_at_ease;ease
שָׁאַס	plunder
שָׁאַף	crushed;hurries;long_for;longs_for;pant;pant_after;sniffing;trample;trampled;tramples
שָׁאַר	be_a_remnant;kept;leave;left;left_behind;remain;remained;remaining;remains;remnant;rest;survive;survived;surviving;survivor;survivors
שָׁאָה	crash;crushed;gazing;lie_waste;roar;ruined
שָׁאוֹן	braggart;clamor;destruction;noise;roar;roaring;throng;tumult;tumult_of_war;uproar
שָׁאוּל	Saul;Saul's;Shaul
שָׁאוּלִי	Shaulites
שָׁבִי	captive
שָׁבִיב	flame
שָׁבִיס	headbands
שָׁבַח	commend;commended;extol;glory;holds_~_back;laud;praise;still;stills
שָׁבַע	adjure;charge_~_theoath;curse;gave_~_oath;he_bound_oath;he_made_swear;pledged;promised;pronounced_~_oath;put_~_underoath;swear;swear_allegiance;swear_an_oath;swears;swore;swore_an_oath;sworn;take_an_oath;takes_an_oath;to_bind_oath;to_make_swear;took_an_oath;took_the_oath
שָׁבַץ	filigree;weave
שָׁבַר	abolish;attacked;bought;break;break_down;break_up;breaking;breaking_~_inpieces;breaks;bring_to_the_point_of_birth;broke;broke_down;broke_in_pieces;broken;broken_down;broken_off;broken_up;buy;buy_grain;collapse;cracked;crush;crushed;destroy;injured;ones_being_broken_of;prescribed;purchase;quench;sell;sells;shatter;shattered;shatters;smash;smashed;sold;struck_down;to_break;torn;wrecked;you_break
שָׁבַת	blot_out;bring;bring_to_an_end;cease;ceased;ceases;come_to_an_end;cut_off;destroyed;did_away_with;disappear;do_away_with;eliminate;have_the_rest;kept_sabbath;left;observe;omit;put_a_stop;put_an_end;puts_an_end;remove;removed;rest;rested;rid;silence;stilled;stop;stopped;to_cease
שָׁבָה	brought_back;captive;captives;captors;captured;carried_away;carried_captive;carried_off;driven_away;leading;take;take_captive;take_~_captive;taken;taken_captive;takes_~_captive;took;took_captive;took_~_captive
שָׁבָץ	convulsions
שָׁבוּעַ	feast_of_weeks;seven;week;weeks
שָׁגֵה	Shagee
שָׁגַג	committed;deceived;unintentional;went_astray
שָׁגַח	gazes;gazing;stare
שָׁגַע	driven_mad;mad;madman;madmen;play_the_madman
שָׁגָה	deceiver;err;erred;gone_astray;intoxicated;leads;led_astray;lost;made_a_~_mistake;misleads;reel;sin_unintentionally;sins_unintentionally;stagger;stray;wander;wandered
שָׁדַד	dead;despoil;destroy;destroyed;destroyer;destroyers;destroying;destroys;devastate;devastated;does_violence;doomed_to_destruction;plunderers;ravage;robbers;ruined;to_be_ruined;we_are_ruined
שָׁדַף	scorched
שָׁוְא	deceitful;delusion;destruction;emptiness;empty_cry;false;falsehood;falsely;futile;futility;in_vain;lies;nothing;vain;vanity;what_is_false;worthless;worthless_things
שָׁוֵה	shaveh;Shaveh
שָׁוַע	call_for_help;cried_for_help;cried_~_forhelp;cries_for_help;cry_for_help;cry_out;cry_out_~_forhelp;cry_~_forhelp
שָׁוָה	alike;appropriate;bestowed;calmed;compare;compensate;equal;leveled;lie_down;like;liken;make_~_equal;makes;paid_back;satisfy;set;yields
שָׁזַף	gazed_on;saw;seen
שָׁזַר	twisted
שָׁחִיף	paneled
שָׁחַד	bribing;offer_a_bribe
שָׁחַח	bending_low;bow_down;bowed;bowed_down;bring_down;brought_low;collapsed;crouch;humbled;in_despair;low
שָׁחַט	beaten;deadly;executed;hammered;offer;slaughter;slaughtered;slaughtering;slaughters
שָׁחַק	beat;beat_~_fine;wears_away
שָׁחַר	diligent;diligently_seeks;earnestly_seek;earnestly_seeks;earnestly_~_seek;foraging;seek;seek_~_diligently;seek_~_eagerly;sought_~_earnestly;turns_black
שָׁחַת	act_corruptly;act_~_corruptly;acted_corruptly;battering;blemished;corrupt;corrupted;deal_corruptly;destroy;destroyed;destroyer;destroyers;destroying;destroys;destruction;followed_corrupt_practices;kill;mar;polluted;raiders;ravage;ravaged;ravening;ruin;ruined;spilled_~_semen;spoiled;stifled;struck_down;to_be_corrupt;waste;wasted;who_destroys
שָׁחָה	bow;bow_down;bow_in_worship;bowed;bowed_down;bowed_in_worship;bowing_down;did_obeisance;do_obeisance;falling;obeisance;paid_homage;pay_homage;prostrated;weighs_~_down;worship;worshiped;worshiping;worships
שָׁחֹר	black
שָׁטַח	enlarges;exposed;scattered;spread_out;spread_~_out;to_spread
שָׁטַף	charging;deluge;engulfed;flood;flowed;overflow;overflowed;overflowing;overwhelm;overwhelming;rinsed;sweep_over;sweep_~_away;sweeps_over;swept_away;torrential;wash_away;washed;washed_off
שָׁיָה	neglected
שָׁכֵחַ	forget
שָׁכֵן	inhabitant;inhabitants;neighbor;neighborhood;neighbors
שָׁכַב	laid;laid_low;lain_down;lain_with;lay;lay_down;lay_with;lay_~_with;lie;lie_down;lie_with;lies;lies_down;lies_with;lying;lying_down;lying_with;put;raped;ravish;ravished;rest;sleep;sleeping;sleeps;slept;spent_the_night;take_~_rest;taking;tilt;to_lie
שָׁכַח	forget;forgets;forgot;forgotten;to_forget
שָׁכַךְ	lying_in_wait;rid;subsided
שָׁכַם	arise_early;arose_early;eager;early;early_in_the_morning;early_~_arose;get_up;get_up_early;go_early;got_up;got_up_early;morning;over_and_over_again;persistently;rise_early;rise_up_early;rising_early;rose_early;start_early;time_and_time_again
שָׁכַן	abide;at_rest;camp;camping;dwell;dwelling;dwells;dwelt;had_~_dwelling;inhabit;inhabitants;inhabited;lay;live;live_in;lived;lived_in;lives;living;nest;placed;remain;remained;remains;rests;set_up;settle;settled;settled_down;settling_down;slumber;stands;stay;stayed
שָׁכַר	became_drunk;become_drunk;drunk;get_drunk;have_~_fill;made_~_drunk;make_~_drunk
שָׁכָה	lusty
שָׁכֹל	barren;bereave;bereave_~_children;bereave_~_ofchildren;bereaved;bereaved_of_~_children;bereaved_~_of_~_children;bereaves;childless;deprive_~_ofchildren;leave_~_childless;lose;made_~_childless;miscarried;miscarry;miscarrying;ravage
שָׁכוּל	bereaved
שָׁלִישׁ	aide;captain;captains;measure;musical_instruments;officers;thirty;three
שָׁלִשָׁה	Shalishah
שָׁלֵו	at_ease;carefree;peaceful;prosperous;quiet
שָׁלֵם	accurate;bring_~_toan_end;carry_out;complete;completed;completely;ended;finished;friendly;fulfill;fulfilled;fulfilling;full;give_back;he_must_retitute;he_will_repay;heart;made_peace;make_restitution;offer;paid;pay;paying_back;perform;render;repaid;repay;repaying;repays;restore;reward;rewarded;safely;Salem;single;succeeded;to_pay;to_repay;to_restitute;true;uncut;whole
שָׁלַב	joining
שָׁלַג	snowed
שָׁלַח	burned;cast;cast_off;cast_out;delivered;demanded;deserted;dismiss;dismissed;divorce;divorces;driven;driving_out;escort;exile;extend;extended;extends;gave_~_inmarriage;gave_~_over;give_~_freerein;go;go_free;grow_long;gush_forth;I_sent;indicate;laid;lay;left;let_go;let_go_free;let_loose;let_~_down;let_~_go;let_~_goaway;let_~_gofree;lets_~_go;lets_~_loose;letting_~_go;lift;loot;pointing;put;put_forth;put_out;puts;puts_out;putting;raise;reach_out;reached;reached_down;reached_out;release;released;rushed;scattered;send;send_away;send_forth;send_out;send_~_away;send_~_back;send_~_off;send_~_out;sending;sending_~_away;sends;sends_out;sends_~_out;sent;sent_away;sent_for;sent_out;sent_~_away;sent_~_on_~_way;sent_~_out;set;set_free;set_~_free;shoots;shot;spreads;stirs_up;stretch_out;stretched_out;thrust;to_let_go;to_send;unleashed
שָׁלַט	enable;enables;exercises_authority;gain_power;have_control;have_dominion;lorded
שָׁלַךְ	banished;cast;cast_away;cast_down;cast_off;cast_out;cast_~_away;cast_~_off;cast_~_out;divide;dropped;he_risked;hurled;hurls;hurls_down;overthrew;pressed_~_down;put;snatched;threw;threw_away;threw_down;threw_~_down;threw_~_out;throw;throw_away;throw_~_away;throw_~_down;thrown;thrown_away;thrown_down;thrown_out;thrown_~_aside;thrown_~_down;throws;thrust_~_back
שָׁלַל	despoiled;plunder;plundered;pull_out;seize;seizing;take;to_pull_out
שָׁלַם	at_peace;dedicated;friend;fulfills;made_peace;make_peace;peaceable
שָׁלַף	arms-bearing;bearing;draw;draw_~_out;drawn;drawn_forth;drew;grows_up;removed
שָׁלַשׁ	did_~_athird_time;divide_into_three_parts;do_~_athird_time;third;three;three-year-old;three_years_old
שָׁלָה	at_ease;at_peace;live_at_ease;mislead;negligent;prosper;takes_away
שָׁלָךְ	cormorant
שָׁלָל	booty;gain;goods;plunder;plundered;prize_of_war;spoil
שָׁלֹשׁ	one;one-third;third;thirty;three;three-year-old;three_of;three_times
שָׁלוֹם	all_right;fare;fared;favorable;friend;friends;greet;health;how_~_was;kind;peace;peaceful;peacefully;prosperity;safe;safely;safety;secure;time_of_peace;triumph;trusted;unscathed;welfare;welfare_of;well;well-being;wholly
שָׁלוּ	blasphemy;fail;neglect;negligence;prosperity
שָׁם	here;in_it;in_them;in_which;into_it;it;them;there;these;whence;where;which;~there
שָׁמִיר	adamant;briers;diamond;Shamir
שָׁמֵם	appalled;appalled_~_fate;become_desolate;bring_desolation;deserted;desolate;desolated;desolates;desolation;desolations;desolator;destroy;devastate;devastated;devastations;dismayed;in_ruins;is_emptied;laid_desolate;laid_waste;lay_waste;lies_desolate;lying_desolate;made_desolate;made_~_desolate;make;make_~_desolate;makes_desolate;making_~_desolate;perish;ruined;stunned;terrified
שָׁמֵן	fat;fertile;grew_fat;grown_fat;luxury;make_~_dull;plenteous;rich;strong
שָׁמַד	annihilated;demolish;destroy;destroyed;destruction;I_will_destroy;to_be_destroyed;to_destroy;wipe_out;wiped_out;wiped_~_out;you_will_be_destroyed
שָׁמַט	let_~_rest;lose;release;remit;stumbled;threw_~_down;throw_~_down;thrown_down
שָׁמַיִם	air;heaven;heavens;heavens_of;sky
שָׁמַיִן	air;heaven;heavens;sky
שָׁמַע	agreed;announce;announced;announces;cause_~_tobe_heard;comprehend;declare;discern;foretold;he_heard;hear;hear!;hear_of;heard;heard_of;hearing;hears;hears_of;heed;heeded;I_will_hear;known;learn;listen;listen!;listen_to;listened;listening;listens;listens_to;loud-sounding;made_a_proclamation;music;obedient;obey;obeyed;obeying;obeys;overheard;playing;proclaim;proclaimed;proclaiming;proclaims;pronounced;publish;raise;reported;sang;sound;summon;summoned;to_hear;to_listen;to_obey;told;understand;understanding;understood;welcomed;witness;you_listen;you_obey
שָׁמַר	attentive;besieging;beware;bodyguard;careful;carefully;carried_out;charge_of;continued;devotion;did;diligently;diligently_observe;diligently_observing;do;give_heed;guard;guarded;guardians;guards;had_charge_of;have;have_charge_of;having_charge_of;heeds;hoarded;in_charge_of;indignant;keep;keep_to;keep_watch;keeper;keepers;keeping;keeps;kept;kept_safe;kept_watch;kept_~_inmind;look_after;look_to;looks_after;maintain;make_sure;mark;obeys;observe;observed;observing;on_guard;on_~_guard;pay_regard;perform;performed;preserve;preserved;preserving;protect;protected;protects;regard;restrain;restrained;safekeeping;secured;sentinels;spare;spies;standing_guard;take_care;take_care_of;take_heed;tended;to_keep;to_observe;waiting;waits_for;watch;watch_for;watched;watched_over;watchers;watches;watches_over;watching;watching_for;watchman;watchmen;worship;you_keep;you_observe
שָׁמָן	fatness
שָׁמָע	Shama
שָׁנִי	scarlet;scarlet_thread;wool_of;yarn;yarn_of
שָׁנַן	make_~_sharp;pricked;sharp;sharpen;teach_~_diligently
שָׁנַס	girded_up
שָׁנָא	changed
שָׁנָה	advanced;again;age;aged;alter;annual;change;changed;changing;did_~_asecond_time;different;disguise;disobey;do_~_again;do_~_asecond_time;doubling;each_year;life;one-year-old;pervert;pretended;repeats;speak_again;twice;year;year_of;years
שָׁסַס	looted;plunder;plundered
שָׁסַע	divided;dividing;division;has_a_split;persuaded;tear_apart;tear_~_open;tore_~_apart
שָׁסַף	hacked_~_topieces
שָׁסָה	looted;plunder;plundered;plunderers;raiding
שָׁעַן	lean;leaned;leaning;leans;lie;relied;rely;rest;supported
שָׁעַע	blind;cheer;dandled;delight;play;shut
שָׁעַר	calculating
שָׁעָה	afraid;closed;had_regard;had_~_regard;have_regard;look;look_away;looked;moment;pay_~_attention;turn_~_gazeaway;while
שָׁפִיר	Shaphir
שָׁפֵל	abase;bring_down;bring_~_down;bring_~_low;brings_low;brought_low;casts;humbled;humiliated;lay_low;lays_~_low;lowly;made_low;put_lower;putting_down;sent_down;sink;stoops_down
שָׁפַט	argue;condemn;decide;defend;delivered;do_justice;enter_into_judgment;entered_into_judgment;entering_into_judgment;execute_judgment;executing_judgment;give_justice;goes_to_court;governing;he_would_judge;holds_judgment;judge;judged;judges;judging;judgment;plead;pleads;render;rendered;rule;ruled;ruler;rulers;to_judge;vindicate;vindicated
שָׁפַךְ	build;cast_up;dumped;gushed_out;lavished;outpoured;pour;pour_out;pour_~_out;poured_out;poured_~_out;pouring_out;pours;pours_out;pours_~_out;scattered;shed;shedding;sheds;slipped;threw_up;throw_up
שָׁפַר	beautiful
שָׁפַת	establish;lay;put_on;put_~_on
שָׁפָה	bare;stick_out
שָׁפָט	Shaphat
שָׁפָל	abased;deeper;humble;low;lowly
שָׁפָם	Shapham
שָׁפָן	badgers;coney;coneys;Shaphan
שָׁק	legs
שָׁקֵד	almond_tree;almonds
שָׁקַד	alert_to_do;guard;keeps_watch;kept_watch;lie_awake;shaped_like_almond_blossoms;watch;watch_~_kept;watched;watching
שָׁקַט	at_peace;at_rest;calm;calms;grant_~_relief;had_peace;had_rest;have_quiet;in_peace;prosperous;quiet;quietly;quietness;rest;settled;still
